,text,number of annotations,hard_label,soft_label,split,disagreement_lev
1794,"{""prev_agent"": ""_"", ""prev_user"": ""you know geeves?"", ""agent"": ""Oh, i know geeves."", ""user"": ""you lie""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1795,"{""prev_agent"": "":-) Alright, bye!"", ""prev_user"": ""hi"", ""agent"": ""Hi. Thanks for testing. Please choose"", ""user"": ""hi""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1796,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""Yes."", ""agent"": ""You are sure?"", ""user"": ""Moron""}",2,1,"{'0': 0.0, '1': 1.0}",train,0
1797,"{""prev_agent"": ""Please go on."", ""prev_user"": ""no"", ""agent"": ""You are being a bit negative."", ""user"": ""lol you're a little donkey, aren't you?""}",2,1,"{'0': 0.5, '1': 0.5}",train,1
1798,"{""prev_agent"": ""And what city will you be flying to?"", ""prev_user"": ""I am heading home to Detroit I just did. Thanks!"", ""agent"": "":-) Goodbye then!"", ""user"": ""Hi""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1799,"{""prev_agent"": ""Do you wish to give me?"", ""prev_user"": ""yes"", ""agent"": ""You are sure?"", ""user"": ""offcourse""}",4,0,"{'0': 1.0, '1': 0.0}",train,0
1800,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""No I'm not"", ""agent"": ""You are being a bit negative."", ""user"": ""fuck you""}",3,1,"{'0': 0.0, '1': 1.0}",train,0
1801,"{""prev_agent"": ""Do you wish to fuck me?"", ""prev_user"": ""yes"", ""agent"": ""You are sure?"", ""user"": ""i can't understand you""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1802,"{""prev_agent"": ""ok"", ""prev_user"": ""45646"", ""agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""user"": ""nada de  eso""}",2,0,"{'0': 0.5, '1': 0.5}",train,1
1803,"{""prev_agent"": ""Why do you say your dick?"", ""prev_user"": ""penis"", ""agent"": ""Please go on."", ""user"": ""a""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1804,"{""prev_agent"": ""Would you prefer if I were not a boy or a girl?"", ""prev_user"": ""yes."", ""agent"": ""You are sure?"", ""user"": ""You are interesting""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1805,"{""prev_agent"": ""Would you prefer if I were not a dog?"", ""prev_user"": ""i im a dog"", ""agent"": ""Can you elaborate on that?"", ""user"": ""are you a dog""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1806,"{""prev_agent"": ""_"", ""prev_user"": ""I need some love"", ""agent"": ""Why do you want some love?"", ""user"": ""Because I just want it""}",4,0,"{'0': 1.0, '1': 0.0}",train,0
1807,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""don't ask questions"", ""agent"": ""Please go on."", ""user"": ""i have two minds""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1808,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""there was a dead mouse and I found it"", ""agent"": ""Can you elaborate on that?"", ""user"": ""not really, no it would appear""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1809,"{""prev_agent"": ""I have told you before, I do not care about names."", ""prev_user"": ""Why not?"", ""agent"": ""Please go on."", ""user"": ""Could you elaborate on that?""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1810,"{""prev_agent"": ""What resemblance do you see?"", ""prev_user"": ""your vagina"", ""agent"": ""What about your own vagina?"", ""user"": ""I don't like you""}",3,1,"{'0': 0.333, '1': 0.667}",train,1
1811,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""Sometimes I feel tired"", ""agent"": ""Do you often feel tired?"", ""user"": ""Hello Eliza. I have a problem with my marriage.""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1812,"{""prev_agent"": ""_"", ""prev_user"": ""who r u"", ""agent"": ""Please go on."", ""user"": ""where""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1813,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""yes!!!"", ""agent"": ""You are sure?"", ""user"": ""come on""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1814,"{""prev_agent"": ""Would you like it if they were not from united states of america?"", ""prev_user"": ""not like that."", ""agent"": ""Please go on."", ""user"": ""By dying right now""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1815,"{""prev_agent"": ""Does it please you to believe I am feeling kind of down today?"", ""prev_user"": ""no, idiot. i am feeling down, not you."", ""agent"": ""You are being a bit negative."", ""user"": ""fuck off eliza""}",3,1,"{'0': 0.0, '1': 1.0}",train,0
1816,"{""prev_agent"": ""And what city will you be flying to?"", ""prev_user"": ""Dallas restart hi"", ""agent"": ""Hi. Thanks for testing. Please choose"", ""user"": ""thanksgiving""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1817,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""i want to find a friend"", ""agent"": ""You are sure?"", ""user"": ""fuck""}",3,0,"{'0': 0.667, '1': 0.333}",train,1
1818,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""I am not ET"", ""agent"": ""How long have you been not et?"", ""user"": ""Can you elaborate on that?""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1819,"{""prev_agent"": ""Please go on."", ""prev_user"": ""what?"", ""agent"": ""Does that question interest you?"", ""user"": ""yes!!!""}",5,0,"{'0': 1.0, '1': 0.0}",train,0
1820,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""your programmer is fucking gay"", ""agent"": ""What about your own programmer is fucking gay?"", ""user"": ""It is the first day of classes and I have been here all day""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1821,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""jup"", ""agent"": ""Please go on."", ""user"": ""yes i`m verry negative""}",3,0,"{'0': 0.667, '1': 0.333}",train,1
1822,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""eliza i love you"", ""agent"": ""Do you wish to love me?"", ""user"": ""i am going to stad you""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1823,"{""prev_agent"": ""Will you be travelling in Economy Class?"", ""prev_user"": ""Yes"", ""agent"": ""What city will you be flying from?"", ""user"": ""Berlin""}",4,0,"{'0': 1.0, '1': 0.0}",train,0
1824,"{""prev_agent"": ""Why the uncertain tone?"", ""prev_user"": ""Men are all alike."", ""agent"": ""What resemblance do you see?"", ""user"": ""because i am not keeping track of time""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1825,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""no"", ""agent"": ""You are being a bit negative."", ""user"": ""you a woman ?""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1826,"{""prev_agent"": ""Does it please you to believe I am made of meat?"", ""prev_user"": ""jon is the love of my life"", ""agent"": ""Why do you say your life?"", ""user"": ""b/c that's what this is""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1827,"{""prev_agent"": ""What about your own mother?"", ""prev_user"": ""I want to live with you"", ""agent"": ""Do you wish to want to live with me?"", ""user"": ""yes""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1828,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""Yes, I'm sure you faggot"", ""agent"": ""You are sure?"", ""user"": ""You've already asked me that three times""}",3,0,"{'0': 0.667, '1': 0.333}",train,1
1829,"{""prev_agent"": ""I don't have to put up with any abuse from you."", ""prev_user"": ""jaja"", ""agent"": ""ok"", ""user"": ""lol""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1830,"{""prev_agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""prev_user"": ""awesome"", ""agent"": ""By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read what the UN says about offsets at <URL>."", ""user"": ""can you calculate the carbon offset for a flight from munich to london""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1831,"{""prev_agent"": ""Does it please you to believe I am not?"", ""prev_user"": ""are you a girl?"", ""agent"": ""Why are you interested in whether I am a girl or not?"", ""user"": ""D""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1832,"{""prev_agent"": ""Please go on."", ""prev_user"": ""ii"", ""agent"": ""Please go on."", ""user"": ""ELIZA - a friend you could never have before""}",3,0,"{'0': 0.667, '1': 0.333}",train,1
1833,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""are u rubbing your pussy?"", ""agent"": ""Would you like it if they were not u rubbing my pussy?"", ""user"": ""+i want to touch them""}",3,0,"{'0': 0.667, '1': 0.333}",train,1
1834,"{""prev_agent"": ""And what city will you be flying to?"", ""prev_user"": ""Hoston"", ""agent"": ""I'm not sure about your destination airport. And what city will you be flying to?"", ""user"": ""Seattle thanks""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1835,"{""prev_agent"": ""You can find out more about how offsets are calculated at <URL>"", ""prev_user"": ""flying from berlin to buenos aires"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": ""yes""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1836,"{""prev_agent"": "":-)"", ""prev_user"": ""how can i go to mcdonalds"", ""agent"": ""I'd recommend checking out <URL>for those details."", ""user"": ""do you give recommendations""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1837,"{""prev_agent"": ""I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""alright"", ""agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""user"": ""yes""}",5,0,"{'0': 1.0, '1': 0.0}",train,0
1838,"{""prev_agent"": ""Please go on."", ""prev_user"": ""is your brother in Taiwan"", ""agent"": ""What about your own brother in taiwan?"", ""user"": ""How come?""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1839,"{""prev_agent"": ""How long have you been searching for god?"", ""prev_user"": ""To tell me what is elaborate?"", ""agent"": ""Can you elaborate on that?"", ""user"": ""What is the meaning of elaborate?""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1840,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""Yas.Whai's your name?"", ""agent"": ""I have told you before, I do not care about names."", ""user"": ""what the meaning""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1841,"{""prev_agent"": ""Please go on."", ""prev_user"": ""do what?"", ""agent"": ""Does that question interest you?"", ""user"": ""y""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1842,"{""prev_agent"": ""I can help you calculate and buy carbon offsets for your flights."", ""prev_user"": ""Right, I'm flying from Bologna to London"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": ""Yes This is amazing""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1843,"{""prev_agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""prev_user"": ""from Berlin"", ""agent"": ""And what city will you be flying to?"", ""user"": ""To London""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1844,"{""prev_agent"": ""Why do you say your last question?"", ""prev_user"": ""just say i love you"", ""agent"": ""Do you wish to love me?"", ""user"": ""yes do have any emotional feelings?""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1845,"{""prev_agent"": ""_"", ""prev_user"": ""If you are asking if an experience occurred when I was five that then caused me to be afriad, I do not think one exists. I just know that for as long as I can remember I have been afraid of spiders. I always have to have someone kill them or get rid of them for me. I cannot look at, touch, or even step on a spider!"", ""agent"": ""Do you wish that an experience occurred what you was five that then caused you to be afriad you dont think one exists you just know that for as long as you can remember you have been afraid of spiders you always have to have someone kill them or get rid of them for you you cant look at touch or even step on a spider?"", ""user"": ""I am looking for answers""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1846,"{""prev_agent"": ""Why do you not know?"", ""prev_user"": ""This is fact"", ""agent"": ""Please go on."", ""user"": ""Holle""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1847,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""no"", ""agent"": ""You are being a bit negative."", ""user"": ""die""}",3,1,"{'0': 0.333, '1': 0.667}",train,1
1848,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""can you go fuck yourself""}",2,1,"{'0': 0.0, '1': 1.0}",train,0
1849,"{""prev_agent"": ""I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""Hello"", ""agent"": ""Hello! I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""user"": ""Yes it sounds good""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1850,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""no"", ""agent"": ""You are being a bit negative."", ""user"": ""ni""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1851,"{""prev_agent"": ""Do any other reasons not come to mind?"", ""prev_user"": ""yes"", ""agent"": ""You are sure?"", ""user"": ""It sounds like you're not sure""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1852,"{""prev_agent"": ""I have told you before, I do not care about names."", ""prev_user"": ""fuck off"", ""agent"": ""Please go on."", ""user"": ""Do you want to have sex?""}",3,1,"{'0': 0.0, '1': 1.0}",train,0
1853,"{""prev_agent"": ""Please go on."", ""prev_user"": ""so..i need it"", ""agent"": ""Please go on."", ""user"": ""tell me the definintion""}",5,0,"{'0': 1.0, '1': 0.0}",train,0
1854,"{""prev_agent"": ""_"", ""prev_user"": ""i do not know"", ""agent"": ""Why do you not know?"", ""user"": ""now what you doing here""}",4,0,"{'0': 1.0, '1': 0.0}",train,0
1855,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""shut the fuck up""}",2,1,"{'0': 0.5, '1': 0.5}",train,1
1856,"{""prev_agent"": ""I'm great! Thanks for asking. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""prev_user"": ""Can you suggest me where to buy nice shoes?"", ""agent"": ""I'm afraid I have no idea"", ""user"": ""can you book a flight?""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1857,"{""prev_agent"": ""Please go on."", ""prev_user"": ""won't do"", ""agent"": ""Please go on."", ""user"": ""yes, you do""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1858,"{""prev_agent"": ""Why do you mention computers?"", ""prev_user"": ""main maar saey!"", ""agent"": ""Please go on."", ""user"": ""vai ji na""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1859,"{""prev_agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""prev_user"": ""yes"", ""agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""user"": ""great""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1860,"{""prev_agent"": ""I don't have to put up with any abuse from you."", ""prev_user"": ""Lol I am trying to help<span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 130]'></span>"", ""agent"": ""Sounds like I'm not understanding you. Sorry about that!"", ""user"": ""ROFL""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1861,"{""prev_agent"": ""ok"", ""prev_user"": ""intent"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": ""Yes""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1862,"{""prev_agent"": ""ok"", ""prev_user"": ""How do you start over?"", ""agent"": ""Let's start over."", ""user"": ""HowM""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1863,"{""prev_agent"": ""Do you wish to know me?"", ""prev_user"": ""No your just suck a fuck ass"", ""agent"": ""You are being a bit negative."", ""user"": ""fhbxgfvgbghg""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1864,"{""prev_agent"": ""_"", ""prev_user"": ""marc"", ""agent"": ""Please go on."", ""user"": ""what does eliza stand for?""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1865,"{""prev_agent"": ""I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""no"", ""agent"": ""ok"", ""user"": ""no thanks""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1866,"{""prev_agent"": ""Who else in your family hits you?"", ""prev_user"": ""my sister too"", ""agent"": ""Who else in your family too?"", ""user"": ""my sister""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1867,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""What time is it?""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1868,"{""prev_agent"": ""_"", ""prev_user"": ""I'd like to register a complaint."", ""agent"": ""Please go on."", ""user"": ""I thibk you're an idiot""}",3,1,"{'0': 0.333, '1': 0.667}",train,1
1869,"{""prev_agent"": ""_"", ""prev_user"": ""the planet not the contry"", ""agent"": ""Please go on."", ""user"": ""1001001""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1870,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""yes"", ""agent"": ""You are sure?"", ""user"": ""no""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1871,"{""prev_agent"": ""What city will you be flying from?"", ""prev_user"": ""San francisco"", ""agent"": ""And what city will you be flying to?"", ""user"": ""Los angeles restart""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1872,"{""prev_agent"": ""Please go on."", ""prev_user"": ""twat"", ""agent"": ""Please go on."", ""user"": ""asdfasfd""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1873,"{""prev_agent"": ""Please go on."", ""prev_user"": ""what is you name?"", ""agent"": ""I have told you before, I do not care about names."", ""user"": ""yes,i want very much""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1874,"{""prev_agent"": ""Please go on."", ""prev_user"": ""fuck you"", ""agent"": ""Oh, i []."", ""user"": ""why do you want me to go on?""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1875,"{""prev_agent"": ""You like to think I bug you, do you not?"", ""prev_user"": ""no"", ""agent"": ""You are being a bit negative."", ""user"": ""so""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1876,"{""prev_agent"": ""No, my creators don't get a cut from the offsets you buy. I'm just here to help!"", ""prev_user"": ""aha, good to know, but not what I asked."", ""agent"": ""sounds like I'm not understanding you. sorry about that!"", ""user"": ""I'm flying from TXL to Beijing""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1877,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""i want die""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1878,"{""prev_agent"": ""I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""Yes!"", ""agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""user"": ""Sure!""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1879,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""i hate you"", ""agent"": ""Do you wish to hate me?"", ""user"": ""yes""}",3,1,"{'0': 0.333, '1': 0.667}",train,1
1880,"{""prev_agent"": ""Why do you ask?"", ""prev_user"": ""yas"", ""agent"": ""Please go on."", ""user"": ""Can you tell me?""}",5,0,"{'0': 1.0, '1': 0.0}",train,0
1881,"{""prev_agent"": ""Oh, i []."", ""prev_user"": ""you wha`t"", ""agent"": ""Oh, i what."", ""user"": ""you suck""}",3,1,"{'0': 0.333, '1': 0.667}",train,1
1882,"{""prev_agent"": ""I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""Yeah lets do it"", ""agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""user"": ""Yeah""}",6,0,"{'0': 1.0, '1': 0.0}",train,0
1883,"{""prev_agent"": ""And what city will you be flying to?"", ""prev_user"": ""Charlotte"", ""agent"": ""A one-way flight from Berlin-Sch\u00f6nefeld Airport (SXF) to Charlotte Douglas International Airport (CLT) emits 4.2 tons of CO2. It would be amazing if you bought offsets for that carbon! There are some great, UN-certified projects you can pick from. [Buy Offsets](<URL>)"", ""user"": ""hello""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1884,"{""prev_agent"": ""Please go on."", ""prev_user"": ""yes"", ""agent"": ""You are sure?"", ""user"": ""Have you married?""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1885,"{""prev_agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""prev_user"": ""cologne"", ""agent"": ""And what city will you be flying to?"", ""user"": ""d\u00fcsseldorf Hi""}",4,0,"{'0': 1.0, '1': 0.0}",train,0
1886,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""do you no what a cock is"", ""agent"": ""Oh, i no what a cock is."", ""user"": ""what do you mean""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1887,"{""prev_agent"": ""I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""prev_user"": ""Yep"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": ""No, I'm too fancy for that""}",3,0,"{'0': 0.667, '1': 0.333}",train,1
1888,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""suck my negative cock"", ""agent"": ""Why do you say your negative cock?"", ""user"": ""i am looking for an apple""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1889,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""yeh cya m8"", ""agent"": ""Please go on."", ""user"": ""no bye""}",3,0,"{'0': 0.667, '1': 0.333}",train,1
1890,"{""prev_agent"": ""Please go on."", ""prev_user"": ""Yes."", ""agent"": ""You are sure?"", ""user"": ""you are a pig""}",3,1,"{'0': 0.333, '1': 0.667}",train,1
1891,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""I never typed those things"", ""agent"": ""Can you elaborate on that?"", ""user"": ""I didn't""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1892,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""he is hott"", ""agent"": ""Please go on."", ""user"": ""yes""}",5,0,"{'0': 1.0, '1': 0.0}",train,0
1893,"{""prev_agent"": ""Please go on."", ""prev_user"": ""what is einstein's theory of relativity?"", ""agent"": ""Does that question interest you?"", ""user"": ""really""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1894,"{""prev_agent"": ""ok"", ""prev_user"": ""I fly from Heathrow"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": "":/""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1895,"{""prev_agent"": ""I don't have to put up with any abuse from you."", ""prev_user"": ""And your family pelosi"", ""agent"": ""I don't have to put up with any abuse from you."", ""user"": ""You butt gigs brother""}",3,0,"{'0': 0.667, '1': 0.333}",train,1
1896,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""tryhtytryhhgfbdfg"", ""agent"": ""Please go on."", ""user"": ""yes""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1897,"{""prev_agent"": ""_"", ""prev_user"": ""fuck up"", ""agent"": ""Please go on."", ""user"": ""good bye""}",2,1,"{'0': 0.5, '1': 0.5}",train,1
1898,"{""prev_agent"": ""What city will you be flying from?"", ""prev_user"": ""Berlin"", ""agent"": ""And what city will you be flying to?"", ""user"": ""Frankfurt""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1899,"{""prev_agent"": ""ok"", ""prev_user"": ""no"", ""agent"": ""ok"", ""user"": ""thank you""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1900,"{""prev_agent"": ""Why do you not want to get in trouble?"", ""prev_user"": ""why do you tell me you were not sure just now"", ""agent"": ""Oh, i tell you i was not sure just now."", ""user"": ""oh i tell you i was not sure just now""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1901,"{""prev_agent"": ""Oh, i know of jenny18."", ""prev_user"": ""how can i meet her"", ""agent"": ""Does that question interest you?"", ""user"": ""very much so""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1902,"{""prev_agent"": ""Apologies are not necessary."", ""prev_user"": ""You're gay"", ""agent"": ""How long have you been gay?"", ""user"": ""I am not gay.""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1903,"{""prev_agent"": ""Please go on."", ""prev_user"": ""go where"", ""agent"": ""Please go on."", ""user"": ""where?""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1904,"{""prev_agent"": ""Who else in your family takes it out of control?"", ""prev_user"": ""me"", ""agent"": ""Can you elaborate on that?"", ""user"": ""I'm gay""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
1905,"{""prev_agent"": ""I'm not sure about your destination airport. And what city will you be flying to?"", ""prev_user"": ""Frankfurt. In Germany"", ""agent"": ""I'm not sure about your destination airport. And what city will you be flying to?"", ""user"": ""I'll be flying to Frankfurt""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1906,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""i want to fuck"", ""agent"": ""Why do you want to fuck?"", ""user"": ""die""}",3,1,"{'0': 0.333, '1': 0.667}",train,1
1907,"{""prev_agent"": ""Hi. Thanks for testing. Please choose"", ""prev_user"": ""thanksgiving"", ""agent"": ""Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""user"": ""i guess""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1908,"{""prev_agent"": ""_"", ""prev_user"": ""Hello"", ""agent"": ""Hi. Thanks for testing. Please choose"", ""user"": ""thanksgiving""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1909,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""yes give me an answear"", ""agent"": ""You are sure?"", ""user"": ""it doesn't matter.""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1910,"{""prev_agent"": ""_"", ""prev_user"": ""how?"", ""agent"": ""Does that question interest you?"", ""user"": ""yes""}",4,0,"{'0': 1.0, '1': 0.0}",train,0
1911,"{""prev_agent"": ""Please go on."", ""prev_user"": ""No, you go on."", ""agent"": ""You are being a bit negative."", ""user"": ""No I'm not""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1912,"{""prev_agent"": ""Please go on."", ""prev_user"": ""tanks."", ""agent"": ""Please go on."", ""user"": ""Yes.""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1913,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""howdoyoudo"", ""agent"": ""Please go on."", ""user"": ""DO you have girl friend""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
1914,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""stop saying the same shit over and over"", ""agent"": ""What resemblance do you see?"", ""user"": ""the fact that your responses are limited""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
